date,honda,chevy,ford,subaru,isPartial
2018-01-01 00:00:00,48,27,67,11,False
2018-01-01 01:00:00,51,27,67,12,False
2018-01-01 02:00:00,55,28,64,12,False
2018-01-01 03:00:00,57,26,62,11,False
2018-01-01 04:00:00,57,23,55,10,False
2018-01-01 05:00:00,55,19,48,9,False
2018-01-01 06:00:00,55,14,44,8,False
2018-01-01 07:00:00,52,11,39,7,False
2018-01-01 08:00:00,47,7,37,6,False
2018-01-01 09:00:00,46,5,39,6,False
2018-01-01 10:00:00,45,4,41,6,False
2018-01-01 11:00:00,45,4,44,5,False
2018-01-01 12:00:00,46,5,45,6,False
2018-01-01 13:00:00,49,7,50,6,False
2018-01-01 14:00:00,51,11,55,7,False
2018-01-01 15:00:00,51,14,61,9,False
2018-01-01 16:00:00,55,17,66,9,False
2018-01-01 17:00:00,53,20,69,10,False
2018-01-01 18:00:00,53,22,76,11,False
2018-01-01 19:00:00,53,24,79,12,False
2018-01-01 20:00:00,55,26,82,13,False
2018-01-01 21:00:00,55,27,83,13,False
2018-01-01 22:00:00,62,29,85,14,False
2018-01-01 23:00:00,62,32,86,15,False
2018-01-02 00:00:00,66,37,85,16,False
2018-01-02 01:00:00,66,35,84,15,False
2018-01-02 02:00:00,67,31,77,14,False
2018-01-02 03:00:00,72,33,73,14,False
2018-01-02 04:00:00,72,27,63,12,False
2018-01-02 05:00:00,65,18,54,10,False
2018-01-02 06:00:00,59,13,48,8,False
2018-01-02 07:00:00,52,8,44,7,False
2018-01-02 08:00:00,48,5,46,6,False
2018-01-02 09:00:00,45,4,47,6,False
2018-01-02 10:00:00,46,4,50,6,False
2018-01-02 11:00:00,48,5,53,6,False
2018-01-02 12:00:00,52,8,58,7,False
2018-01-02 13:00:00,56,11,65,8,False
2018-01-02 14:00:00,59,15,71,9,False
2018-01-02 15:00:00,60,17,76,10,False
2018-01-02 16:00:00,61,20,79,12,False
2018-01-02 17:00:00,63,23,85,12,False
2018-01-02 18:00:00,63,25,89,13,False
2018-01-02 19:00:00,63,26,92,14,False
2018-01-02 20:00:00,63,27,96,14,False
2018-01-02 21:00:00,65,30,100,15,False
2018-01-02 22:00:00,68,32,96,15,False
2018-01-02 23:00:00,71,35,94,16,False
2018-01-03 00:00:00,73,37,91,16,False
2018-01-03 01:00:00,73,35,85,15,False
2018-01-03 02:00:00,74,34,80,15,False
2018-01-03 03:00:00,72,31,75,14,False
2018-01-03 04:00:00,69,25,63,12,False
2018-01-03 05:00:00,65,18,57,10,False
2018-01-03 06:00:00,58,13,49,8,False
2018-01-03 07:00:00,51,8,46,7,False
2018-01-03 08:00:00,50,6,47,6,False
2018-01-03 09:00:00,45,4,48,6,False
2018-01-03 10:00:00,52,4,52,6,False
2018-01-03 11:00:00,49,5,58,6,False
2018-01-03 12:00:00,51,8,57,7,False
2018-01-03 13:00:00,55,11,64,8,False
2018-01-03 14:00:00,56,14,69,9,False
2018-01-03 15:00:00,57,16,74,10,False
2018-01-03 16:00:00,58,19,77,10,False
2018-01-03 17:00:00,58,21,82,12,False
2018-01-03 18:00:00,59,23,86,12,False
2018-01-03 19:00:00,59,24,90,13,False
2018-01-03 20:00:00,60,26,92,15,False
2018-01-03 21:00:00,61,28,93,15,False
2018-01-03 22:00:00,64,31,94,15,False
2018-01-03 23:00:00,68,34,93,16,False
2018-01-04 00:00:00,71,36,90,16,False
2018-01-04 01:00:00,73,36,85,16,False
2018-01-04 02:00:00,71,35,81,15,False
2018-01-04 03:00:00,70,31,74,14,False
2018-01-04 04:00:00,69,26,63,13,False
2018-01-04 05:00:00,64,19,54,11,False
2018-01-04 06:00:00,58,12,49,9,False
2018-01-04 07:00:00,51,8,47,7,False
2018-01-04 08:00:00,47,6,47,6,False
2018-01-04 09:00:00,45,5,48,6,False
2018-01-04 10:00:00,45,6,50,6,False
2018-01-04 11:00:00,47,6,53,6,False
2018-01-04 12:00:00,49,8,57,7,False
2018-01-04 13:00:00,52,11,63,9,False
2018-01-04 14:00:00,55,15,69,10,False
2018-01-04 15:00:00,55,17,74,11,False
2018-01-04 16:00:00,57,19,76,12,False
2018-01-04 17:00:00,58,21,81,14,False
2018-01-04 18:00:00,56,22,84,15,False
2018-01-04 19:00:00,57,23,88,15,False
2018-01-04 20:00:00,57,25,91,15,False
2018-01-04 21:00:00,59,27,92,15,False
2018-01-04 22:00:00,62,30,92,16,False
2018-01-04 23:00:00,65,33,90,16,False
2018-01-05 00:00:00,68,37,89,17,False
2018-01-05 01:00:00,70,35,84,17,False
2018-01-05 02:00:00,71,34,79,16,False
2018-01-05 03:00:00,71,32,73,16,False
2018-01-05 04:00:00,68,26,65,14,False
2018-01-05 05:00:00,63,19,56,12,False
2018-01-05 06:00:00,58,13,49,10,False
2018-01-05 07:00:00,51,8,48,8,False
2018-01-05 08:00:00,46,5,47,7,False
2018-01-05 09:00:00,44,4,48,6,False
2018-01-05 10:00:00,46,5,51,6,False
2018-01-05 11:00:00,48,6,54,6,False
2018-01-05 12:00:00,50,8,58,7,False
2018-01-05 13:00:00,54,12,63,9,False
2018-01-05 14:00:00,56,15,69,9,False
2018-01-05 15:00:00,56,17,74,11,False
2018-01-05 16:00:00,58,19,77,11,False
2018-01-05 17:00:00,58,21,81,12,False
2018-01-05 18:00:00,59,24,86,12,False
2018-01-05 19:00:00,59,25,91,14,False
2018-01-05 20:00:00,60,27,95,14,False
2018-01-05 21:00:00,61,28,96,15,False
2018-01-05 22:00:00,64,31,95,15,False
2018-01-05 23:00:00,67,33,92,16,False
2018-01-06 00:00:00,70,35,90,16,False
2018-01-06 01:00:00,72,36,87,16,False
2018-01-06 02:00:00,72,35,81,16,False
2018-01-06 03:00:00,72,33,76,14,False
2018-01-06 04:00:00,71,28,68,13,False
2018-01-06 05:00:00,68,22,59,11,False
2018-01-06 06:00:00,63,16,52,9,False
2018-01-06 07:00:00,56,10,47,8,False
2018-01-06 08:00:00,51,8,47,7,False
2018-01-06 09:00:00,49,5,49,7,False
2018-01-06 10:00:00,49,4,52,6,False
2018-01-06 11:00:00,51,5,54,6,False
2018-01-06 12:00:00,53,7,58,8,False
2018-01-06 13:00:00,57,11,66,9,False
2018-01-06 14:00:00,61,16,70,10,False
2018-01-06 15:00:00,62,19,76,11,False
2018-01-06 16:00:00,62,22,84,13,False
2018-01-06 17:00:00,64,25,86,13,False
2018-01-06 18:00:00,63,27,88,14,False
2018-01-06 19:00:00,64,29,90,15,False
2018-01-06 20:00:00,64,29,94,16,False
2018-01-06 21:00:00,64,31,96,16,False
2018-01-06 22:00:00,66,32,94,16,False
2018-01-06 23:00:00,67,35,92,17,False
2018-01-07 00:00:00,67,35,88,16,False
2018-01-07 01:00:00,69,36,85,16,False
2018-01-07 02:00:00,70,35,80,16,False
2018-01-07 03:00:00,72,36,78,15,False
2018-01-07 04:00:00,69,39,68,14,False
2018-01-07 05:00:00,68,24,59,12,False
2018-01-07 06:00:00,63,16,51,12,False
2018-01-07 07:00:00,57,11,47,9,False
2018-01-07 08:00:00,51,7,45,7,False
2018-01-07 09:00:00,48,5,47,7,False
2018-01-07 10:00:00,46,4,50,6,False
2018-01-07 11:00:00,49,5,52,6,False
2018-01-07 12:00:00,51,7,54,7,False
2018-01-07 13:00:00,53,9,57,7,False
2018-01-07 14:00:00,55,13,62,9,False
2018-01-07 15:00:00,55,16,67,9,False
2018-01-07 16:00:00,55,19,72,10,False
2018-01-07 17:00:00,56,21,76,11,False
2018-01-07 18:00:00,61,24,81,12,False
2018-01-07 19:00:00,57,25,87,13,False
2018-01-07 20:00:00,57,31,91,14,False
2018-01-07 21:00:00,58,30,91,14,False
2018-01-07 22:00:00,60,34,93,15,False
2018-01-07 23:00:00,70,49,91,16,False
2018-01-08 00:00:00,73,37,94,15,False
2018-01-08 00:00:00,69,35,90,15,False
2018-01-08 01:00:00,64,34,78,15,False
2018-01-08 02:00:00,67,32,73,14,False
2018-01-08 03:00:00,68,29,67,13,False
2018-01-08 04:00:00,65,24,60,12,False
2018-01-08 05:00:00,61,18,54,10,False
2018-01-08 06:00:00,55,12,47,8,False
2018-01-08 07:00:00,49,8,45,7,False
2018-01-08 08:00:00,46,5,45,6,False
2018-01-08 09:00:00,43,4,46,5,False
2018-01-08 10:00:00,43,4,48,6,False
2018-01-08 11:00:00,45,5,51,6,False
2018-01-08 12:00:00,48,7,54,7,False
2018-01-08 13:00:00,51,11,61,8,False
2018-01-08 14:00:00,53,14,66,9,False
2018-01-08 15:00:00,54,16,71,9,False
2018-01-08 16:00:00,55,18,75,10,False
2018-01-08 17:00:00,55,21,79,11,False
2018-01-08 18:00:00,56,22,84,12,False
2018-01-08 19:00:00,56,23,87,12,False
2018-01-08 20:00:00,56,25,90,13,False
2018-01-08 21:00:00,59,27,91,14,False
2018-01-08 22:00:00,62,30,89,14,False
2018-01-08 23:00:00,66,33,89,15,False
2018-01-09 00:00:00,68,35,86,15,False
2018-01-09 01:00:00,74,36,81,15,False
2018-01-09 02:00:00,69,43,78,15,False
2018-01-09 03:00:00,67,32,77,13,False
2018-01-09 04:00:00,65,25,62,12,False
2018-01-09 05:00:00,59,17,52,10,False
2018-01-09 06:00:00,54,11,47,8,False
2018-01-09 07:00:00,47,7,44,6,False
2018-01-09 08:00:00,44,4,44,6,False
2018-01-09 09:00:00,43,4,45,5,False
2018-01-09 10:00:00,43,4,47,5,False
2018-01-09 11:00:00,45,5,50,6,False
2018-01-09 12:00:00,47,8,54,6,False
2018-01-09 13:00:00,49,11,59,7,False
2018-01-09 14:00:00,51,14,64,8,False
2018-01-09 15:00:00,52,16,69,9,False
2018-01-09 16:00:00,53,18,73,10,False
2018-01-09 17:00:00,53,20,77,10,False
2018-01-09 18:00:00,54,22,81,11,False
2018-01-09 19:00:00,54,22,84,12,False
2018-01-09 20:00:00,54,24,89,12,False
2018-01-09 21:00:00,57,27,90,13,False
2018-01-09 22:00:00,61,30,89,14,False
2018-01-09 23:00:00,65,33,87,15,False
2018-01-10 00:00:00,68,35,86,14,False
2018-01-10 01:00:00,69,36,81,14,False
2018-01-10 02:00:00,70,35,78,14,False
2018-01-10 03:00:00,67,31,71,14,False
2018-01-10 04:00:00,65,24,60,12,False
2018-01-10 05:00:00,60,17,51,10,False
2018-01-10 06:00:00,53,11,46,8,False
2018-01-10 07:00:00,47,7,43,6,False
2018-01-10 08:00:00,44,4,44,6,False
2018-01-10 09:00:00,42,4,45,5,False
2018-01-10 10:00:00,43,4,47,5,False
2018-01-10 11:00:00,44,5,50,6,False
2018-01-10 12:00:00,47,8,54,6,False
2018-01-10 13:00:00,49,11,59,7,False
2018-01-10 14:00:00,52,14,64,8,False
2018-01-10 15:00:00,52,16,68,9,False
2018-01-10 16:00:00,53,18,72,10,False
2018-01-10 17:00:00,53,20,77,10,False
2018-01-10 18:00:00,53,21,81,11,False
2018-01-10 19:00:00,53,22,84,12,False
2018-01-10 20:00:00,54,24,88,13,False
2018-01-10 21:00:00,57,26,90,13,False
2018-01-10 22:00:00,61,30,90,14,False
2018-01-10 23:00:00,66,34,89,15,False
2018-01-11 00:00:00,68,36,86,15,False
2018-01-11 01:00:00,69,35,82,15,False
2018-01-11 02:00:00,69,34,78,15,False
2018-01-11 03:00:00,68,31,71,13,False
2018-01-11 04:00:00,66,25,61,12,False
2018-01-11 05:00:00,60,17,53,10,False
2018-01-11 06:00:00,53,11,47,8,False
2018-01-11 07:00:00,48,7,45,7,False
2018-01-11 08:00:00,43,5,45,6,False
2018-01-11 09:00:00,42,4,45,5,False
2018-01-11 10:00:00,43,4,48,6,False
2018-01-11 11:00:00,45,5,52,6,False
2018-01-11 12:00:00,47,8,56,7,False
2018-01-11 13:00:00,50,11,61,8,False
2018-01-11 14:00:00,52,14,67,8,False
2018-01-11 15:00:00,53,16,71,9,False
2018-01-11 16:00:00,53,18,75,9,False
2018-01-11 17:00:00,54,20,79,11,False
2018-01-11 18:00:00,54,21,84,11,False
2018-01-11 19:00:00,54,23,88,12,False
2018-01-11 20:00:00,55,24,91,13,False
2018-01-11 21:00:00,58,27,92,13,False
2018-01-11 22:00:00,61,30,92,14,False
2018-01-11 23:00:00,66,34,92,15,False
2018-01-12 00:00:00,68,36,89,15,False
2018-01-12 01:00:00,68,35,84,16,False
2018-01-12 02:00:00,70,34,80,15,False
2018-01-12 03:00:00,69,30,72,13,False
2018-01-12 04:00:00,66,25,64,12,False
2018-01-12 05:00:00,61,17,54,11,False
2018-01-12 06:00:00,55,11,49,8,False
2018-01-12 07:00:00,48,7,45,7,False
2018-01-12 08:00:00,45,9,46,6,False
2018-01-12 09:00:00,43,4,47,6,False
2018-01-12 10:00:00,45,4,50,6,False
2018-01-12 11:00:00,50,6,53,6,False
2018-01-12 12:00:00,52,9,65,7,False
2018-01-12 13:00:00,52,12,64,8,False
2018-01-12 14:00:00,54,15,69,9,False
2018-01-12 15:00:00,55,17,73,10,False
2018-01-12 16:00:00,56,19,76,11,False
2018-01-12 17:00:00,56,21,80,11,False
2018-01-12 18:00:00,57,24,85,12,False
2018-01-12 19:00:00,57,24,88,13,False
2018-01-12 20:00:00,58,26,92,14,False
2018-01-12 21:00:00,60,28,94,14,False
2018-01-12 22:00:00,63,31,94,15,False
2018-01-12 23:00:00,65,34,92,16,False
2018-01-13 00:00:00,70,35,89,16,False
2018-01-13 01:00:00,69,35,86,16,False
2018-01-13 02:00:00,71,34,82,15,False
2018-01-13 03:00:00,72,31,75,14,False
2018-01-13 04:00:00,71,28,67,13,False
2018-01-13 05:00:00,67,21,58,11,False
2018-01-13 06:00:00,61,14,51,9,False
2018-01-13 07:00:00,55,9,48,8,False
2018-01-13 08:00:00,50,6,48,7,False
2018-01-13 09:00:00,48,5,50,6,False
2018-01-13 10:00:00,48,4,52,6,False
2018-01-13 11:00:00,50,5,55,6,False
2018-01-13 12:00:00,53,7,59,7,False
2018-01-13 13:00:00,57,11,65,8,False
2018-01-13 14:00:00,60,15,70,10,False
2018-01-13 15:00:00,61,19,75,11,False
2018-01-13 16:00:00,61,22,78,12,False
2018-01-13 17:00:00,61,24,81,12,False
2018-01-13 18:00:00,61,26,85,13,False
2018-01-13 19:00:00,62,28,89,14,False
2018-01-13 20:00:00,63,29,93,15,False
